Person ID,Age,Gender,Undergraduate Major,Undergraduate GPA,Years of Work Experience,Current Job Title,Annual Salary (Before MBA),Has Management Experience,GRE/GMAT Score,Entrepreneurial Interest,MBA Funding Source,Desired Post-MBA Role,Expected Post-MBA Salary,Reason for MBA,Online vs. On-Campus MBA,Decided to Pursue MBA?
165,21,Female,Economics,2.6,9,Analyst,66604,No,762,4.1,Scholarship,Startup Founder,110440,Career Growth,Online,No
166,25,Male,Economics,3.37,8,Analyst,110274,Yes,577,6.1,Scholarship,Executive,95298,Networking,On-Campus,Yes
167,30,Female,Science,3.61,3,Manager,39381,Yes,286,1.1,Employer,Startup Founder,90642,Skill Enhancement,Online,Yes
168,27,Male,Economics,2.76,7,Entrepreneur,75816,Yes,269,6.5,Loan,Startup Founder,138234,Entrepreneurship,Online,Yes
169,34,Female,Engineering,3.49,0,Engineer,73913,No,600,4.2,Employer,Executive,68431,Career Growth,On-Campus,No
170,27,Female,Arts,3.77,4,Analyst,40505,No,435,9.9,Loan,Startup Founder,77343,Networking,On-Campus,Yes
171,31,Male,Arts,3.53,2,Analyst,92818,Yes,290,8.0,Self-funded,Executive,185100,Entrepreneurship,Online,No
172,29,Male,Arts,2.07,3,Manager,45414,No,549,3.6,Self-funded,Executive,115825,Skill Enhancement,On-Campus,Yes
173,30,Female,Business,3.65,3,Consultant,102927,Yes,626,9.7,Employer,Finance Manager,162981,Networking,On-Campus,Yes
174,30,Female,Engineering,3.55,7,Entrepreneur,54311,Yes,484,3.5,Loan,Consultant,194874,Career Growth,On-Campus,Yes
175,32,Male,Engineering,3.34,9,Entrepreneur,64677,Yes,668,2.0,Self-funded,Finance Manager,180081,Networking,Online,No
176,33,Male,Science,3.52,9,Entrepreneur,89590,No,330,1.2,Loan,Consultant,122538,Career Growth,On-Campus,No
177,23,Female,Business,3.96,2,Analyst,65442,No,276,8.1,Self-funded,Consultant,132513,Entrepreneurship,On-Campus,No
178,27,Female,Economics,2.86,0,Analyst,33324,Yes,270,3.9,Self-funded,Startup Founder,179377,Networking,On-Campus,Yes
179,21,Male,Engineering,2.13,4,Analyst,117753,No,545,9.9,Self-funded,Executive,179566,Entrepreneurship,On-Campus,No
180,24,Male,Business,2.92,1,Consultant,98138,No,421,6.6,Self-funded,Consultant,140629,Career Growth,On-Campus,Yes
181,33,Male,Business,2.09,5,Analyst,117717,Yes,629,2.5,Loan,Consultant,62702,Networking,On-Campus,No
182,24,Female,Engineering,2.59,3,Entrepreneur,95690,No,398,4.0,Self-funded,Consultant,141769,Skill Enhancement,Online,Yes
183,34,Male,Science,3.17,8,Entrepreneur,57423,No,769,5.6,Loan,Executive,96189,Networking,Online,Yes
184,25,Female,Business,2.62,6,Manager,93151,No,414,7.5,Self-funded,Marketing Director,130089,Career Growth,On-Campus,No
185,27,Male,Arts,3.37,1,Consultant,42057,No,667,6.3,Self-funded,Consultant,167891,Entrepreneurship,Online,Yes
186,27,Male,Business,3.64,6,Engineer,91397,No,622,3.3,Self-funded,Executive,173019,Entrepreneurship,Online,No
187,33,Female,Economics,2.84,9,Analyst,74601,Yes,357,5.3,Loan,Executive,65125,Skill Enhancement,On-Campus,No
188,31,Female,Engineering,3.8,7,Engineer,73339,Yes,565,2.9,Scholarship,Marketing Director,102926,Career Growth,Online,Yes
189,33,Female,Economics,2.16,2,Analyst,50887,No,694,4.1,Loan,Finance Manager,154484,Entrepreneurship,Online,Yes
190,24,Male,Science,3.68,2,Consultant,31527,No,679,3.6,Employer,Consultant,66346,Entrepreneurship,Online,Yes
191,33,Female,Arts,3.66,1,Consultant,47069,No,734,9.1,Employer,Marketing Director,157384,Networking,On-Campus,Yes
192,27,Female,Engineering,2.64,0,Entrepreneur,105193,No,468,8.1,Scholarship,Marketing Director,154084,Career Growth,On-Campus,Yes
193,31,Male,Business,2.6,2,Consultant,46348,Yes,747,5.8,Employer,Finance Manager,107493,Networking,On-Campus,No
194,23,Male,Arts,2.61,9,Engineer,61999,Yes,498,2.6,Scholarship,Consultant,116426,Skill Enhancement,Online,No
195,26,Male,Business,3.62,6,Engineer,51593,No,523,6.3,Loan,Marketing Director,118911,Career Growth,Online,No
196,32,Male,Science,3.66,8,Consultant,42428,No,617,4.2,Employer,Marketing Director,187931,Entrepreneurship,Online,No
197,22,Female,Engineering,2.66,8,Engineer,112789,No,446,1.3,Self-funded,Finance Manager,73985,Networking,Online,No
198,30,Male,Science,3.19,5,Analyst,98613,Yes,755,7.2,Self-funded,Marketing Director,96066,Networking,On-Campus,No
199,33,Female,Science,2.28,5,Manager,58389,Yes,339,3.3,Loan,Startup Founder,117303,Entrepreneurship,On-Campus,Yes
200,34,Female,Science,2.94,4,Entrepreneur,30904,Yes,563,3.1,Scholarship,Consultant,150981,Networking,Online,Yes
201,29,Female,Science,4.0,1,Manager,43651,No,345,7.0,Loan,Consultant,136810,Skill Enhancement,On-Campus,Yes
202,25,Female,Business,2.32,6,Engineer,96778,No,539,8.8,Self-funded,Finance Manager,122963,Skill Enhancement,Online,Yes
203,26,Male,Economics,3.9,0,Entrepreneur,73586,No,368,3.5,Scholarship,Marketing Director,109006,Skill Enhancement,Online,No
204,32,Male,Business,3.65,5,Unknown,98247,No,298,8.0,Employer,Startup Founder,167345,Networking,On-Campus,Yes
205,32,Male,Arts,3.94,3,Manager,31294,Yes,773,9.0,Scholarship,Startup Founder,95641,Career Growth,Online,Yes
206,32,Female,Science,2.36,2,Engineer,68705,Yes,503,2.9,Scholarship,Startup Founder,138502,Skill Enhancement,On-Campus,Yes
207,32,Male,Arts,2.43,0,Unknown,97092,Yes,399,9.3,Loan,Marketing Director,83907,Skill Enhancement,Online,Yes
208,24,Female,Business,2.03,5,Entrepreneur,57136,No,718,3.5,Loan,Executive,148475,Career Growth,Online,Yes
209,34,Male,Science,3.45,6,Manager,112656,No,561,3.0,Scholarship,Finance Manager,111872,Networking,On-Campus,Yes
210,34,Male,Business,3.29,0,Entrepreneur,79930,No,699,4.2,Self-funded,Executive,61176,Skill Enhancement,On-Campus,No
211,31,Male,Science,2.36,0,Entrepreneur,68293,No,451,3.1,Employer,Finance Manager,186968,Skill Enhancement,Online,Yes
212,30,Female,Business,3.58,6,Analyst,70293,No,623,6.2,Employer,Consultant,123845,Skill Enhancement,On-Campus,Yes
213,27,Female,Engineering,2.6,5,Engineer,42375,No,638,5.3,Scholarship,Consultant,152585,Career Growth,On-Campus,Yes
214,32,Male,Unknown,2.27,6,Unknown,60064,No,711,7.0,Self-funded,Marketing Director,136714,Entrepreneurship,Online,Yes
215,29,Female,Unknown,2.85,7,Analyst,100320,Yes,654,7.5,Loan,Finance Manager,70910,Entrepreneurship,On-Campus,Yes
216,27,Male,Science,2.18,7,Manager,87152,No,255,1.7,Loan,Executive,193904,Networking,Online,Yes
217,34,Female,Engineering,2.53,8,Consultant,102330,No,288,2.4,Self-funded,Consultant,170655,Entrepreneurship,Online,Yes
218,21,Female,Arts,2.74,8,Manager,61682,No,401,8.1,Self-funded,Marketing Director,121111,Networking,Online,No
219,21,Male,Engineering,3.7,6,Analyst,101233,Yes,290,1.6,Loan,Consultant,87634,Career Growth,Online,No
220,29,Female,Science,3.59,8,Entrepreneur,98383,Yes,368,6.9,Loan,Executive,124557,Skill Enhancement,On-Campus,Yes
221,31,Male,Engineering,2.89,5,Analyst,99647,No,572,7.0,Loan,Finance Manager,145414,Career Growth,On-Campus,Yes
222,34,Female,Arts,3.45,8,Engineer,56991,Yes,482,7.6,Loan,Startup Founder,144055,Skill Enhancement,On-Campus,Yes
223,29,Male,Science,3.14,1,Entrepreneur,52778,No,287,3.0,Employer,Consultant,152131,Career Growth,On-Campus,Yes
224,24,Female,Economics,2.68,1,Manager,108617,Yes,533,2.4,Self-funded,Finance Manager,130561,Networking,On-Campus,No
225,33,Male,Engineering,3.45,5,Entrepreneur,75415,No,500,5.0,Scholarship,Consultant,157547,Skill Enhancement,On-Campus,Yes
226,29,Female,Economics,3.37,2,Engineer,103958,Yes,401,1.4,Loan,Finance Manager,145128,Skill Enhancement,Online,Yes
227,23,Female,Economics,3.24,1,Analyst,60537,No,617,8.6,Self-funded,Executive,193383,Career Growth,On-Campus,Yes
228,27,Female,Business,3.24,7,Manager,86572,Yes,320,7.7,Loan,Startup Founder,176352,Entrepreneurship,On-Campus,No
229,26,Female,Arts,3.37,6,Consultant,70887,No,464,9.0,Scholarship,Consultant,89961,Career Growth,Online,Yes
230,28,Female,Engineering,2.77,7,Consultant,92051,Yes,464,1.6,Employer,Marketing Director,140196,Entrepreneurship,On-Campus,Yes
231,31,Male,Economics,3.74,5,Analyst,69517,Yes,501,9.3,Self-funded,Marketing Director,148341,Networking,On-Campus,Yes
232,29,Male,Economics,2.32,8,Manager,41656,No,299,7.8,Loan,Consultant,180751,Career Growth,Online,Yes
233,34,Male,Arts,3.77,8,Manager,96054,Yes,604,2.0,Scholarship,Finance Manager,183209,Skill Enhancement,On-Campus,Yes
234,25,Female,Economics,2.68,1,Entrepreneur,105840,No,266,1.9,Self-funded,Finance Manager,188254,Skill Enhancement,Online,No
235,21,Male,Economics,2.25,9,Analyst,40458,Yes,624,9.1,Employer,Consultant,104994,Networking,Online,No
236,23,Female,Economics,3.2,4,Entrepreneur,66619,No,480,5.2,Self-funded,Finance Manager,95050,Entrepreneurship,Online,Yes
237,30,Female,Economics,2.75,8,Analyst,67772,No,348,10.0,Scholarship,Consultant,166232,Entrepreneurship,Online,No
238,32,Male,Unknown,3.63,2,Engineer,55609,No,664,6.7,Employer,Executive,161613,Networking,On-Campus,Yes
239,28,Male,Unknown,2.86,4,Analyst,104493,No,330,7.2,Employer,Startup Founder,110877,Skill Enhancement,On-Campus,Yes
240,31,Male,Science,3.34,7,Entrepreneur,111575,No,472,5.2,Scholarship,Finance Manager,95152,Networking,Online,Yes
241,26,Male,Engineering,2.62,1,Manager,108754,No,579,4.9,Loan,Startup Founder,82595,Entrepreneurship,On-Campus,No
242,28,Male,Arts,2.42,5,Analyst,117972,Yes,581,8.2,Employer,Executive,177257,Networking,On-Campus,Yes
243,29,Male,Science,2.78,3,Manager,70975,No,367,5.0,Loan,Marketing Director,125796,Skill Enhancement,On-Campus,Yes
244,24,Female,Business,3.21,5,Engineer,110416,No,779,5.5,Scholarship,Executive,181972,Entrepreneurship,Online,Yes
245,21,Female,Business,3.31,2,Consultant,86244,Yes,364,4.5,Employer,Executive,169381,Entrepreneurship,On-Campus,Yes
246,34,Male,Business,3.16,5,Consultant,105298,No,454,2.8,Scholarship,Finance Manager,119124,Career Growth,On-Campus,No
247,21,Male,Science,3.98,6,Entrepreneur,93670,Yes,690,8.6,Loan,Marketing Director,167664,Skill Enhancement,Online,Yes
248,30,Male,Business,3.38,9,Analyst,76181,No,624,3.0,Employer,Startup Founder,177342,Career Growth,On-Campus,No
249,24,Female,Science,3.86,2,Engineer,67195,No,567,3.7,Scholarship,Marketing Director,85296,Career Growth,Online,No
250,32,Female,Business,2.24,4,Engineer,62846,No,637,6.3,Employer,Executive,103063,Entrepreneurship,On-Campus,No
251,34,Male,Economics,2.12,7,Manager,57664,No,551,3.9,Self-funded,Marketing Director,169948,Entrepreneurship,On-Campus,Yes
252,27,Male,Economics,2.62,1,Entrepreneur,80970,Yes,328,4.2,Scholarship,Finance Manager,98654,Skill Enhancement,On-Campus,No
253,22,Female,Engineering,2.27,6,Engineer,39236,Yes,731,1.0,Scholarship,Finance Manager,134237,Networking,Online,Yes
254,23,Female,Business,3.05,0,Analyst,110794,Yes,442,8.2,Scholarship,Executive,114691,Career Growth,Online,No
255,21,Male,Engineering,3.04,6,Engineer,105339,Yes,511,5.4,Loan,Consultant,76570,Career Growth,On-Campus,No
256,25,Female,Science,3.15,0,Consultant,95967,No,376,2.8,Self-funded,Marketing Director,138724,Entrepreneurship,On-Campus,No
257,21,Male,Engineering,3.49,3,Entrepreneur,57179,No,432,7.4,Self-funded,Startup Founder,108100,Skill Enhancement,Online,No
258,28,Male,Business,3.94,3,Manager,43336,No,711,6.9,Scholarship,Executive,140588,Skill Enhancement,On-Campus,Yes
259,21,Female,Science,3.76,4,Analyst,110174,Yes,409,4.4,Loan,Consultant,110465,Entrepreneurship,On-Campus,Yes
260,31,Female,Science,2.24,1,Consultant,94790,No,700,6.2,Loan,Marketing Director,112387,Career Growth,On-Campus,Yes
261,21,Male,Economics,2.68,5,Engineer,76897,Yes,359,7.0,Scholarship,Consultant,196229,Networking,Online,Yes
262,22,Female,Science,2.51,5,Entrepreneur,78192,No,329,1.6,Scholarship,Executive,180031,Networking,Online,No
263,22,Male,Science,2.35,7,Entrepreneur,83502,Yes,672,4.8,Loan,Marketing Director,84715,Entrepreneurship,Online,Yes
264,32,Female,Engineering,3.09,9,Analyst,71231,No,474,5.7,Loan,Consultant,67114,Skill Enhancement,Online,No
265,26,Male,Science,3.11,0,Manager,58283,No,766,7.5,Employer,Consultant,91930,Networking,Online,Yes
266,27,Female,Arts,2.45,3,Consultant,77102,No,476,4.4,Self-funded,Finance Manager,168873,Networking,Online,Yes
267,25,Female,Economics,3.42,1,Manager,67199,Yes,656,2.5,Scholarship,Executive,108781,Networking,Online,Yes
268,21,Male,Economics,3.47,7,Analyst,71717,Yes,723,1.8,Loan,Startup Founder,153093,Networking,Online,Yes
269,21,Female,Science,2.04,3,Analyst,99839,No,423,8.3,Loan,Executive,70255,Networking,Online,No
270,23,Female,Engineering,2.79,7,Consultant,71073,No,640,5.3,Self-funded,Executive,101477,Networking,On-Campus,No
271,34,Female,Economics,3.78,1,Entrepreneur,117071,No,354,3.1,Self-funded,Finance Manager,183108,Entrepreneurship,On-Campus,Yes
272,22,Male,Economics,3.04,3,Entrepreneur,94252,No,311,8.2,Employer,Startup Founder,157400,Skill Enhancement,On-Campus,Yes
273,25,Female,Arts,2.7,8,Consultant,35016,Yes,256,8.3,Scholarship,Finance Manager,113170,Entrepreneurship,Online,No
274,32,Female,Science,2.51,4,Manager,64730,Yes,776,6.9,Self-funded,Executive,87594,Networking,On-Campus,Yes
275,30,Male,Economics,2.49,5,Consultant,93643,Yes,374,2.1,Scholarship,Consultant,123534,Skill Enhancement,Online,Yes
276,26,Female,Economics,2.2,9,Entrepreneur,33065,No,781,3.7,Self-funded,Consultant,111558,Skill Enhancement,On-Campus,No
277,27,Male,Economics,3.63,8,Manager,66716,No,617,8.9,Scholarship,Executive,161919,Networking,Online,Yes
278,24,Male,Economics,2.17,8,Engineer,37106,No,559,2.1,Employer,Marketing Director,129060,Career Growth,Online,Yes
279,27,Female,Engineering,2.58,6,Manager,93326,No,683,7.3,Scholarship,Executive,91336,Career Growth,Online,No
280,31,Female,Business,2.09,1,Entrepreneur,77456,Yes,682,3.3,Scholarship,Executive,115664,Entrepreneurship,On-Campus,No
281,28,Female,Arts,3.56,6,Analyst,47312,No,508,1.3,Loan,Marketing Director,166278,Career Growth,On-Campus,No
282,31,Male,Engineering,2.08,8,Manager,68190,No,697,7.2,Scholarship,Marketing Director,97883,Skill Enhancement,Online,Yes
283,21,Female,Arts,2.62,1,Manager,108965,No,496,3.4,Loan,Finance Manager,106990,Entrepreneurship,Online,No
284,26,Male,Economics,3.15,6,Analyst,73042,Yes,685,7.7,Self-funded,Consultant,62137,Entrepreneurship,On-Campus,Yes
285,28,Male,Arts,2.82,6,Entrepreneur,98451,Yes,286,4.3,Loan,Marketing Director,101642,Career Growth,Online,Yes
286,25,Male,Unknown,2.56,2,Engineer,55919,No,309,3.0,Loan,Executive,167305,Networking,On-Campus,Yes
287,24,Female,Unknown,2.55,5,Engineer,91657,No,681,9.2,Loan,Startup Founder,169756,Entrepreneurship,Online,Yes
288,22,Female,Business,3.6,7,Consultant,117307,No,663,4.2,Self-funded,Startup Founder,125860,Networking,Online,No
289,26,Female,Business,3.95,9,Engineer,44199,No,465,9.2,Scholarship,Finance Manager,136382,Networking,Online,Yes
290,26,Female,Arts,2.7,7,Engineer,73051,Yes,387,9.7,Scholarship,Startup Founder,97101,Networking,On-Campus,No
291,31,Male,Engineering,2.08,2,Manager,39389,Yes,576,4.7,Self-funded,Consultant,106512,Networking,Online,No
292,21,Female,Engineering,2.07,5,Consultant,91194,Yes,251,7.5,Scholarship,Executive,147304,Networking,On-Campus,No
293,29,Male,Economics,3.52,1,Engineer,39048,Yes,745,4.6,Scholarship,Startup Founder,177632,Career Growth,Online,No
294,32,Male,Engineering,3.1,1,Manager,89322,Yes,717,6.9,Employer,Consultant,185498,Career Growth,Online,Yes
295,31,Male,Business,3.57,7,Consultant,61546,Yes,475,7.9,Scholarship,Startup Founder,129850,Skill Enhancement,Online,No
296,26,Female,Engineering,3.39,9,Manager,94417,Yes,488,6.7,Employer,Executive,163076,Networking,Online,Yes
297,33,Female,Economics,3.82,4,Analyst,83652,Yes,423,3.6,Scholarship,Finance Manager,98398,Entrepreneurship,Online,No
298,23,Female,Science,3.77,4,Entrepreneur,53249,Yes,622,3.8,Self-funded,Consultant,147006,Career Growth,Online,Yes
299,24,Male,Engineering,3.58,3,Entrepreneur,94199,No,418,8.8,Scholarship,Marketing Director,94354,Networking,Online,No
300,32,Male,Engineering,2.95,9,Entrepreneur,46179,No,253,6.1,Scholarship,Marketing Director,71319,Networking,Online,Yes
301,31,Female,Business,2.62,3,Engineer,30845,Yes,641,9.1,Employer,Startup Founder,82350,Networking,On-Campus,Yes
302,24,Male,Arts,3.01,7,Entrepreneur,69058,Yes,771,4.8,Loan,Marketing Director,113836,Networking,Online,Yes
303,23,Female,Science,3.0,2,Entrepreneur,48131,Yes,761,3.4,Loan,Consultant,60583,Networking,On-Campus,Yes
304,30,Female,Arts,3.22,2,Consultant,117427,No,362,6.5,Scholarship,Marketing Director,139156,Skill Enhancement,Online,No
305,23,Male,Economics,2.37,7,Consultant,67733,Yes,351,9.0,Loan,Consultant,132221,Career Growth,Online,Yes
306,23,Female,Economics,3.31,2,Consultant,88911,Yes,766,5.5,Employer,Marketing Director,99718,Entrepreneurship,Online,No
307,24,Female,Arts,2.91,1,Engineer,30345,No,323,3.5,Scholarship,Finance Manager,133260,Career Growth,On-Campus,No
308,27,Male,Business,3.24,4,Entrepreneur,46539,Yes,362,3.0,Scholarship,Startup Founder,78469,Skill Enhancement,On-Campus,No
309,24,Female,Business,2.48,2,Engineer,78715,No,329,5.0,Loan,Consultant,70019,Career Growth,On-Campus,Yes
310,29,Male,Business,2.87,5,Engineer,91154,No,692,8.7,Employer,Finance Manager,146234,Networking,On-Campus,Yes
311,21,Female,Science,2.42,6,Engineer,60496,No,691,3.6,Scholarship,Startup Founder,151397,Networking,On-Campus,No
312,28,Female,Economics,3.75,2,Engineer,79255,No,656,6.0,Loan,Finance Manager,72274,Entrepreneurship,Online,Yes
313,27,Female,Economics,2.98,8,Engineer,75009,Yes,566,2.6,Self-funded,Marketing Director,129998,Networking,Online,Yes
314,22,Female,Economics,2.45,9,Engineer,119396,No,533,7.7,Loan,Consultant,171489,Networking,On-Campus,No
315,28,Male,Science,2.08,0,Entrepreneur,66299,Yes,395,5.1,Employer,Executive,192884,Entrepreneurship,Online,Yes
316,21,Female,Economics,3.35,6,Consultant,33875,No,743,3.1,Self-funded,Finance Manager,194787,Networking,Online,Yes
317,31,Male,Arts,2.43,3,Manager,94024,Yes,602,7.8,Loan,Executive,196584,Skill Enhancement,On-Campus,Yes
318,32,Female,Engineering,3.98,6,Manager,87267,Yes,322,7.6,Self-funded,Consultant,153526,Career Growth,On-Campus,No
319,29,Female,Science,3.07,8,Manager,37079,No,712,1.3,Scholarship,Marketing Director,154318,Entrepreneurship,On-Campus,Yes
320,29,Male,Engineering,2.58,8,Analyst,42914,No,509,5.0,Scholarship,Marketing Director,169535,Career Growth,Online,No
321,22,Male,Arts,3.32,0,Consultant,69877,Yes,350,6.3,Loan,Executive,122000,Networking,Online,No
322,27,Female,Business,2.55,9,Entrepreneur,87551,No,551,3.3,Employer,Startup Founder,137028,Entrepreneurship,Online,No
323,34,Female,Business,3.64,3,Engineer,45037,No,767,1.5,Employer,Executive,117229,Skill Enhancement,Online,Yes
324,30,Male,Business,2.62,6,Manager,84792,No,588,3.6,Employer,Executive,180475,Career Growth,Online,Yes
325,23,Male,Science,3.98,9,Consultant,74650,No,656,8.8,Scholarship,Executive,164386,Career Growth,Online,Yes
326,27,Male,Business,3.21,5,Entrepreneur,48146,No,369,4.1,Loan,Executive,144509,Skill Enhancement,On-Campus,Yes
327,32,Female,Science,3.69,8,Manager,60428,No,634,8.1,Scholarship,Consultant,119419,Networking,On-Campus,Yes
328,30,Male,Science,2.15,6,Consultant,71677,No,758,7.3,Scholarship,Consultant,89534,Networking,On-Campus,No
329,29,Female,Engineering,2.7,2,Entrepreneur,74868,No,442,9.6,Scholarship,Executive,175767,Skill Enhancement,Online,Yes
330,24,Male,Business,3.47,6,Consultant,31822,Yes,669,8.8,Scholarship,Executive,126866,Networking,On-Campus,Yes
331,32,Female,Economics,3.31,9,Engineer,101340,Yes,274,9.5,Loan,Marketing Director,88297,Networking,On-Campus,No
332,21,Male,Business,2.39,4,Consultant,114968,No,777,1.2,Employer,Finance Manager,84355,Skill Enhancement,Online,Yes
